,Player,PF,Yds,Tot Yds & TO_Ply,Tot Yds & TO_Y/P,Tot Yds & TO_TO,FL,1stD,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_NY/A,Passing_1stD,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Y/A,Rushing_1stD,Penalties_Pen,Penalties_Yds,Penalties_1stPy,season,team,#Dr,Sc%,TO%,Average Drive_Start,Average Drive_Time,Average Drive_Plays,Average Drive_Yds,Average Drive_Pts
1633,Team Stats,355,6026,1020.0,5.9,15,4,337,366.0,583,4431,28,11,7.4,220.0,419,1595,10,3.8,84.0,108.0,927.0,33.0,2017,sdg,177.0,33.3,8.5,Own 26.1,2:45,5.94,34.1,1.88
1634,Team Stats,428,5962,945.0,6.3,19,7,338,348.0,512,4089,32,12,7.5,213.0,399,1873,16,4.7,100.0,113.0,967.0,25.0,2018,sdg,170.0,42.4,10.0,Own 28.7,2:53,5.77,34.9,2.4
1635,Team Stats,337,5879,997.0,5.9,31,11,349,394.0,597,4426,24,20,7.0,220.0,366,1453,12,4.0,90.0,103.0,872.0,39.0,2019,sdg,160.0,38.8,18.1,Own 26.3,3:05,6.44,36.6,2.06
1636,Team Stats,384,6113,1127.0,5.4,16,6,373,413.0,627,4329,31,10,6.5,226.0,466,1784,12,3.8,111.0,85.0,710.0,36.0,2020,sdg,175.0,38.3,8.6,Own 26.6,2:55,6.63,34.8,2.13
1637,Team Stats,474,6634,1128.0,5.9,22,7,401,443.0,674,4800,38,15,6.8,256.0,423,1834,18,4.3,112.0,116.0,1033.0,33.0,2021,sdg,175.0,45.7,12.0,Own 29.4,2:52,6.6,37.9,2.65
1638,Team Stats,391,6108,1154.0,5.3,19,9,352,485.0,711,4584,26,10,6.1,232.0,404,1524,15,3.8,93.0,81.0,635.0,27.0,2022,sdg,189.0,38.1,9.5,Own 29.6,2:46,6.28,32.3,2.01
1639,Team Stats,346,5599,1106.0,5.1,21,13,319,409.0,632,3957,24,8,5.9,204.0,431,1642,11,3.8,89.0,79.0,725.0,26.0,2023,sdg,190.0,34.7,10.5,Own 26.9,2:35,5.99,29.4,1.78
1640,Team Stats,402,5511,1017.0,5.4,9,6,316,336.0,510,3629,23,3,6.6,176.0,463,1882,17,4.1,110.0,96.0,718.0,30.0,2024,sdg,182.0,42.9,4.4,Own 29.5,2:51,5.8,29.9,2.14
1641,Team Stats,229,4065,882.0,4.6,48,18,239,229.0,480,2649,13,30,5.2,141.0,374,1416,14,3.8,75.0,80.0,684.0,23.0,1976,sea,,,,,,,,
1642,Team Stats,282,4292,869.0,4.9,46,14,251,175.0,387,2328,23,32,5.7,116.0,461,1964,12,4.3,116.0,76.0,656.0,19.0,1977,sea,,,,,,,,
1643,Team Stats,345,5511,1072.0,5.1,41,19,345,261.0,467,3117,15,22,6.1,156.0,561,2394,28,4.3,150.0,94.0,789.0,39.0,1978,sea,,,,,,,,
1644,Team Stats,378,5557,1046.0,5.3,36,18,315,292.0,523,3590,20,18,6.6,171.0,500,1967,24,3.9,121.0,104.0,903.0,23.0,1979,sea,,,,,,,,
1645,Team Stats,291,4879,1024.0,4.8,38,15,302,287.0,517,3096,18,23,5.5,166.0,456,1783,13,3.9,114.0,109.0,901.0,22.0,1980,sea,,,,,,,,
1646,Team Stats,322,5021,1001.0,5.0,38,23,295,307.0,524,3427,21,15,6.1,166.0,440,1594,14,3.6,103.0,106.0,823.0,26.0,1981,sea,,,,,,,,
1647,Team Stats,127,2594,589.0,4.4,24,11,159,176.0,326,1799,9,13,5.0,89.0,227,795,4,3.5,51.0,59.0,523.0,19.0,1982,sea,,,,,,,,
1648,Team Stats,403,5092,1042.0,4.9,38,20,300,251.0,449,2973,25,18,6.0,153.0,546,2119,19,3.9,131.0,102.0,890.0,16.0,1983,sea,,,,,,,,
1649,Team Stats,418,5068,1034.0,4.9,39,13,287,283.0,497,3423,32,26,6.4,171.0,495,1645,10,3.3,94.0,128.0,1179.0,22.0,1984,sea,,,,,,,,
1650,Team Stats,349,5007,1090.0,4.6,41,18,299,304.0,575,3363,28,23,5.4,179.0,462,1644,9,3.6,96.0,102.0,827.0,24.0,1985,sea,,,,,,,,
1651,Team Stats,366,5409,1005.0,5.4,27,13,291,268.0,453,3109,24,14,6.3,158.0,513,2300,15,4.5,123.0,98.0,813.0,10.0,1986,sea,,,,,,,,
1652,Team Stats,371,4735,937.0,5.1,36,15,301,237.0,405,2712,31,21,6.1,154.0,496,2023,13,4.1,120.0,79.0,668.0,27.0,1987,sea,,,,,,,,
1653,Team Stats,339,4842,983.0,4.9,34,14,291,245.0,437,2756,22,20,5.9,139.0,517,2086,14,4.0,125.0,89.0,790.0,27.0,1988,sea,,,,,,,,
1654,Team Stats,241,4596,1010.0,4.6,37,14,290,316.0,559,3204,21,23,5.3,180.0,405,1392,5,3.4,86.0,79.0,738.0,24.0,1989,sea,,,,,,,,
1655,Team Stats,306,4583,945.0,4.8,36,16,284,265.0,448,2834,15,20,5.8,154.0,457,1749,18,3.8,112.0,89.0,746.0,18.0,1990,sea,,,,,,,,
1656,Team Stats,276,4534,924.0,4.9,43,17,253,290.0,488,3108,15,26,5.9,159.0,394,1426,11,3.6,80.0,85.0,682.0,14.0,1991,sea,,,,,,,,
1657,Team Stats,140,3374,945.0,3.6,41,18,208,230.0,476,1778,9,23,3.3,114.0,402,1596,4,4.0,77.0,111.0,918.0,17.0,1992,sea,,,,,,,,
1658,Team Stats,280,4669,1019.0,4.6,31,13,279,280.0,498,2654,13,18,4.9,144.0,473,2015,13,4.3,114.0,99.0,745.0,21.0,1993,sea,,,,,,,,
1659,Team Stats,287,4652,1018.0,4.6,28,19,285,253.0,498,2568,13,9,4.8,143.0,480,2084,16,4.3,114.0,114.0,898.0,28.0,1994,sea,,,,,,,,
1660,Team Stats,363,5270,1033.0,5.1,32,9,311,273.0,511,3092,19,23,5.6,171.0,477,2178,20,4.6,121.0,100.0,852.0,19.0,1995,sea,,,,,,,,
1661,Team Stats,317,5024,974.0,5.2,29,12,268,261.0,494,3027,14,17,5.7,147.0,442,1997,16,4.5,94.0,112.0,879.0,27.0,1996,sea,,,,,,,,
1662,Team Stats,365,5759,1049.0,5.5,32,11,331,359.0,609,3959,26,21,6.1,207.0,404,1800,13,4.5,98.0,109.0,911.0,26.0,1997,sea,,,,,,,,
1663,Team Stats,372,4626,940.0,4.9,34,16,267,273.0,480,3000,21,18,5.8,144.0,426,1626,11,3.8,92.0,117.0,914.0,31.0,1998,sea,,,,,,,,
1664,Team Stats,338,4805,971.0,4.9,33,17,276,288.0,525,3397,25,16,6.0,179.0,408,1408,5,3.5,65.0,98.0,883.0,32.0,1999,sea,196.0,32.7,15.3,Own 33.4,2:15,5.16,24.4,1.59
1665,Team Stats,320,4680,956.0,4.9,38,17,281,308.0,507,2960,21,21,5.4,168.0,403,1720,10,4.3,98.0,89.0,728.0,15.0,2000,sea,180.0,28.9,18.9,Own 30.8,2:27,5.46,26.0,1.56
1666,Team Stats,301,4772,980.0,4.9,21,9,274,258.0,462,2836,15,12,5.5,141.0,469,1936,15,4.1,107.0,66.0,579.0,26.0,2001,sea,187.0,26.7,10.2,Own 30.5,2:34,5.41,25.5,1.44
1667,Team Stats,355,5818,1050.0,5.5,28,12,347,361.0,587,4078,19,16,6.6,208.0,430,1740,17,4.0,104.0,100.0,792.0,35.0,2002,sea,179.0,33.0,15.6,Own 29.0,2:38,6.03,32.4,1.79
1668,Team Stats,404,5627,1017.0,5.5,29,13,338,317.0,521,3618,27,16,6.4,190.0,453,2009,17,4.4,121.0,91.0,777.0,27.0,2003,sea,185.0,36.2,13.5,Own 32.2,2:29,5.66,30.4,2.06
1669,Team Stats,371,5634,1034.0,5.4,27,9,320,304.0,532,3539,23,18,6.3,189.0,468,2095,17,4.5,110.0,79.0,669.0,21.0,2004,sea,193.0,32.6,14.0,Own 29.7,2:25,5.49,29.2,1.81
1670,Team Stats,452,5915,1020.0,5.8,17,7,361,307.0,474,3458,25,10,6.9,192.0,519,2457,29,4.7,142.0,94.0,846.0,27.0,2005,sea,185.0,38.9,8.1,Own 31.6,2:35,5.65,31.9,2.34
1671,Team Stats,335,4977,1045.0,4.8,34,12,312,292.0,512,3054,26,22,5.4,167.0,484,1923,8,4.0,112.0,94.0,700.0,33.0,2006,sea,197.0,29.9,17.3,Own 31.1,2:25,5.46,25.3,1.59
1672,Team Stats,393,5583,1056.0,5.3,24,11,323,371.0,590,3964,30,13,6.3,211.0,430,1619,9,3.8,93.0,59.0,428.0,19.0,2007,sea,202.0,33.2,11.4,Own 31.7,2:22,5.4,27.5,1.77
1673,Team Stats,294,4385,927.0,4.7,27,12,265,262.0,474,2617,18,15,5.1,142.0,417,1768,10,4.2,104.0,79.0,601.0,19.0,2008,sea,176.0,29.5,13.6,Own 30.9,2:25,5.43,25.0,1.52
1674,Team Stats,280,5069,1045.0,4.9,31,12,297,372.0,609,3503,20,19,5.4,184.0,395,1566,7,4.0,80.0,95.0,840.0,33.0,2009,sea,194.0,26.3,15.5,Own 28.4,2:16,5.52,25.8,1.35
1675,Team Stats,310,4765,964.0,4.9,31,11,260,324.0,544,3341,14,20,5.8,159.0,385,1424,13,3.7,81.0,101.0,890.0,20.0,2010,sea,196.0,26.5,14.8,Own 30.8,2:15,5.07,24.2,1.35
1676,Team Stats,321,4861,1003.0,4.8,23,9,265,299.0,509,3105,15,14,5.6,153.0,444,1756,15,4.0,89.0,138.0,1047.0,23.0,2011,sea,198.0,27.8,11.6,Own 31.3,2:18,5.22,24.4,1.44
1677,Team Stats,412,5610,974.0,5.8,18,8,311,259.0,405,3031,27,10,6.9,153.0,536,2579,16,4.8,129.0,110.0,890.0,29.0,2012,sea,170.0,39.4,10.0,Own 29.4,3:00,5.89,32.9,2.19
1678,Team Stats,417,5424,973.0,5.6,19,10,307,267.0,420,3236,27,9,7.0,160.0,509,2188,14,4.3,116.0,128.0,1183.0,31.0,2013,sea,182.0,40.7,9.3,Own 31.0,2:41,5.54,29.7,2.12
1679,Team Stats,394,6012,1021.0,5.9,14,7,328,287.0,454,3250,20,7,6.6,160.0,525,2762,20,5.3,144.0,130.0,1009.0,24.0,2014,sea,175.0,40.6,6.9,Own 30.5,2:58,6.05,34.2,2.13
1680,Team Stats,423,6058,1035.0,5.9,16,8,335,333.0,489,3790,34,8,7.1,190.0,500,2268,10,4.5,128.0,117.0,1007.0,17.0,2015,sea,174.0,42.0,8.6,Own 29.2,2:58,6.13,34.6,2.27
1681,Team Stats,354,5715,1012.0,5.6,18,6,313,368.0,567,4124,23,12,6.8,203.0,403,1591,13,3.9,85.0,117.0,970.0,25.0,2016,sea,185.0,37.3,9.7,Own 29.5,2:36,5.64,30.8,1.9
1682,Team Stats,366,5286,1007.0,5.2,17,5,299,340.0,555,3657,34,12,6.1,183.0,409,1629,4,4.0,85.0,148.0,1342.0,31.0,2017,sea,197.0,30.5,8.6,Own 28.5,2:23,5.27,26.8,1.71
1683,Team Stats,428,5653,1012.0,5.6,11,4,329,280.0,427,3093,35,7,6.5,156.0,534,2560,15,4.8,133.0,111.0,959.0,40.0,2018,sea,181.0,39.8,6.1,Own 27.8,2:47,5.77,31.1,2.3
1684,Team Stats,405,5991,1046.0,5.7,20,14,341,341.0,517,3791,31,6,6.7,190.0,481,2200,15,4.6,121.0,109.0,882.0,30.0,2019,sea,189.0,36.5,10.6,Own 30.2,2:40,5.68,31.6,2.07
1685,Team Stats,459,5912,1022.0,5.8,18,5,356,388.0,563,3941,40,13,6.5,216.0,411,1971,15,4.8,111.0,84.0,662.0,29.0,2020,sea,178.0,44.4,10.1,Own 31.1,2:42,5.88,33.1,2.57
1686,Team Stats,395,5506,954.0,5.8,13,6,302,324.0,495,3432,30,7,6.3,166.0,413,2074,18,5.0,106.0,97.0,803.0,30.0,2021,sea,187.0,34.8,7.0,Own 29.6,2:19,5.22,29.3,2.07
1687,Team Stats,407,5976,1044.0,5.7,23,11,346,399.0,573,3934,30,12,6.4,206.0,425,2042,12,4.8,106.0,106.0,854.0,34.0,2022,sea,187.0,40.6,11.2,Own 29.5,2:38,5.78,31.9,2.12
1688,Team Stats,364,5490,995.0,5.5,17,5,317,371.0,575,3910,23,12,6.4,189.0,382,1580,11,4.1,93.0,111.0,954.0,35.0,2023,sea,178.0,38.8,8.4,Own 28.7,2:34,5.83,30.8,1.93
1689,Team Stats,375,5647,1030.0,5.5,24,8,329,413.0,593,4020,21,16,6.2,211.0,383,1627,17,4.2,88.0,119.0,987.0,30.0,2024,sea,182.0,35.2,9.9,Own 27.8,2:42,5.78,30.4,1.89
1690,Team Stats,208,3260,749.0,4.4,16,4,201,174.0,336,1579,11,12,4.7,96.0,413,1681,9,4.1,90.0,63.0,604.0,15.0,1960,sfo,,,,,,,,
1691,Team Stats,346,4904,794.0,6.2,36,17,258,187.0,346,2804,15,19,8.1,132.0,448,2100,27,4.7,116.0,65.0,635.0,10.0,1961,sfo,,,,,,,,
1692,Team Stats,282,3941,783.0,5.0,33,14,239,185.0,323,2068,19,19,6.4,112.0,460,1873,15,4.1,112.0,63.0,636.0,15.0,1962,sfo,,,,,,,,
1693,Team Stats,198,3281,790.0,4.2,30,8,183,156.0,349,1827,13,22,4.8,87.0,406,1454,8,3.6,87.0,51.0,439.0,9.0,1963,sfo,,,,,,,,
1694,Team Stats,236,4073,871.0,4.7,46,24,233,225.0,461,2741,18,22,5.6,136.0,383,1332,11,3.5,76.0,79.0,741.0,21.0,1964,sfo,,,,,,,,
1695,Team Stats,421,5270,901.0,5.8,40,19,292,272.0,454,3487,35,21,7.4,172.0,428,1783,13,4.2,97.0,79.0,785.0,23.0,1965,sfo,,,,,,,,
1696,Team Stats,320,4782,952.0,5.0,38,12,282,261.0,500,2992,21,26,5.6,153.0,422,1790,12,4.2,101.0,86.0,819.0,28.0,1966,sfo,,,,,,,,
1697,Team Stats,273,4418,929.0,4.8,36,10,242,228.0,469,2654,16,26,5.4,121.0,434,1764,16,4.1,101.0,89.0,931.0,20.0,1967,sfo,,,,,,,,
1698,Team Stats,303,4709,887.0,5.3,37,14,260,239.0,417,2925,24,23,6.6,141.0,443,1784,11,4.0,98.0,90.0,794.0,21.0,1968,sfo,,,,,,,,
1699,Team Stats,277,4694,914.0,5.1,38,12,253,278.0,496,3158,22,26,6.0,153.0,391,1536,13,3.9,84.0,85.0,845.0,16.0,1969,sfo,,,,,,,,
1700,Team Stats,352,4503,862.0,5.2,25,15,237,226.0,383,2923,25,10,7.5,125.0,471,1580,13,3.4,86.0,88.0,997.0,26.0,1970,sfo,,,,,,,,
1701,Team Stats,300,4706,900.0,5.2,42,18,257,209.0,391,2577,18,24,6.4,122.0,498,2129,12,4.3,113.0,88.0,961.0,22.0,1971,sfo,,,,,,,,
1702,Team Stats,353,4351,847.0,5.1,37,13,234,217.0,380,2735,27,24,6.8,129.0,445,1616,11,3.6,87.0,73.0,664.0,18.0,1972,sfo,,,,,,,,
1703,Team Stats,262,4224,915.0,4.6,39,14,251,233.0,466,2481,9,25,5.0,127.0,422,1743,15,4.1,97.0,93.0,903.0,27.0,1973,sfo,,,,,,,,
1704,Team Stats,226,3988,873.0,4.6,42,14,227,170.0,361,2007,15,28,5.1,104.0,477,1981,10,4.2,101.0,63.0,606.0,22.0,1974,sfo,,,,,,,,
1705,Team Stats,255,4158,905.0,4.6,44,25,240,234.0,450,2560,15,19,5.3,133.0,422,1598,12,3.8,86.0,89.0,693.0,21.0,1975,sfo,,,,,,,,
1706,Team Stats,270,4085,916.0,4.5,33,12,242,155.0,306,1638,15,21,4.8,91.0,576,2447,14,4.2,131.0,102.0,848.0,20.0,1976,sfo,,,,,,,,
1707,Team Stats,220,3594,877.0,4.1,25,8,219,136.0,277,1508,9,17,4.8,81.0,564,2086,16,3.7,126.0,99.0,830.0,12.0,1977,sfo,,,,,,,,
1708,Team Stats,219,4047,1062.0,3.8,63,27,257,190.0,435,1956,9,36,4.1,106.0,585,2091,14,3.6,117.0,115.0,930.0,34.0,1978,sfo,,,,,,,,
1709,Team Stats,308,5573,1099.0,5.1,39,18,336,361.0,602,3641,18,21,5.9,200.0,480,1932,17,4.0,120.0,95.0,853.0,16.0,1979,sfo,,,,,,,,
1710,Team Stats,320,5320,1042.0,5.1,40,14,298,363.0,597,3577,27,26,5.7,171.0,415,1743,10,4.2,105.0,109.0,933.0,22.0,1980,sfo,,,,,,,,
1711,Team Stats,357,5484,1106.0,5.0,25,12,317,328.0,517,3543,20,13,6.5,183.0,560,1941,17,3.5,110.0,92.0,752.0,24.0,1981,sfo,,,,,,,,
1712,Team Stats,209,3242,587.0,5.5,21,10,183,215.0,348,2502,17,11,6.8,121.0,219,740,6,3.4,49.0,45.0,451.0,13.0,1982,sfo,,,,,,,,
1713,Team Stats,432,6054,1072.0,5.6,31,19,344,339.0,528,3797,27,12,6.8,199.0,511,2257,17,4.4,129.0,89.0,695.0,16.0,1983,sfo,,,,,,,,
1714,Team Stats,475,6366,1057.0,6.0,22,12,356,312.0,496,3901,32,10,7.5,204.0,534,2465,21,4.6,138.0,100.0,884.0,14.0,1984,sfo,,,,,,,,
1715,Team Stats,411,5920,1069.0,5.5,34,20,340,331.0,550,3688,28,14,6.2,179.0,477,2232,20,4.7,137.0,105.0,868.0,24.0,1985,sfo,,,,,,,,
1716,Team Stats,374,6082,1118.0,5.4,29,9,346,353.0,582,4096,21,20,6.7,213.0,510,1986,16,3.9,114.0,95.0,691.0,19.0,1986,sfo,,,,,,,,
1717,Team Stats,459,5987,1054.0,5.7,26,12,357,322.0,501,3750,44,14,7.1,202.0,524,2237,11,4.3,134.0,88.0,792.0,21.0,1987,sfo,,,,,,,,
1718,Team Stats,369,5900,1076.0,5.5,26,12,326,293.0,502,3377,21,14,6.2,167.0,527,2523,18,4.8,141.0,115.0,986.0,18.0,1988,sfo,,,,,,,,
1719,Team Stats,442,6268,1021.0,6.1,25,14,350,339.0,483,4302,35,11,8.1,209.0,493,1966,14,4.0,124.0,109.0,922.0,17.0,1989,sfo,,,,,,,,
1720,Team Stats,353,5895,1074.0,5.5,30,14,324,360.0,583,4177,28,16,6.7,201.0,454,1718,12,3.8,107.0,104.0,828.0,16.0,1990,sfo,,,,,,,,
1721,Team Stats,393,5858,986.0,5.9,31,19,336,325.0,522,3997,29,12,7.3,197.0,440,1861,19,4.2,112.0,114.0,902.0,27.0,1991,sfo,,,,,,,,
1722,Team Stats,431,6195,994.0,6.2,22,13,344,319.0,480,3880,29,9,7.6,192.0,482,2315,22,4.8,135.0,80.0,636.0,17.0,1992,sfo,,,,,,,,
1723,Team Stats,473,6435,1022.0,6.3,30,13,372,354.0,524,4302,29,17,7.7,212.0,463,2133,26,4.6,134.0,95.0,800.0,26.0,1993,sfo,,,,,,,,
1724,Team Stats,505,6060,1037.0,5.8,24,13,362,359.0,511,4163,37,11,7.6,210.0,491,1897,23,3.9,122.0,109.0,890.0,30.0,1994,sfo,,,,,,,,
1725,Team Stats,457,6087,1092.0,5.6,28,12,355,432.0,644,4608,29,16,6.8,231.0,415,1479,19,3.6,109.0,88.0,711.0,15.0,1995,sfo,,,,,,,,
1726,Team Stats,398,5506,1046.0,5.3,24,8,315,358.0,550,3659,24,16,6.2,188.0,454,1847,17,4.1,108.0,119.0,925.0,19.0,1996,sfo,,,,,,,,
1727,Team Stats,375,5112,999.0,5.1,20,9,294,278.0,432,3143,20,11,6.6,167.0,523,1969,16,3.8,106.0,115.0,979.0,21.0,1997,sfo,,,,,,,,
1728,Team Stats,479,6800,1100.0,6.2,30,15,381,347.0,556,4256,41,15,7.0,223.0,491,2544,19,5.2,129.0,133.0,1156.0,29.0,1998,sfo,,,,,,,,
1729,Team Stats,295,5380,1012.0,5.3,32,13,300,324.0,560,3285,14,19,5.5,172.0,418,2095,14,5.0,102.0,120.0,1045.0,26.0,1999,sfo,182.0,26.9,15.9,Own 28.5,2:40,5.69,29.5,1.42
1730,Team Stats,388,6040,1024.0,5.9,19,9,334,366.0,583,4239,32,10,7.0,211.0,416,1801,15,4.3,98.0,134.0,1135.0,25.0,2000,sfo,181.0,34.3,10.5,Own 30.6,2:39,5.78,33.3,2.07
1731,Team Stats,409,5689,1041.0,5.5,19,7,328,318.0,506,3445,32,12,6.5,184.0,509,2244,16,4.4,121.0,82.0,669.0,23.0,2001,sfo,182.0,36.3,10.4,Own 30.7,2:51,5.86,31.2,2.14
1732,Team Stats,367,5701,1082.0,5.3,17,7,342,354.0,571,3457,23,10,5.8,182.0,489,2244,16,4.6,141.0,87.0,725.0,19.0,2002,sfo,173.0,37.6,9.2,Own 31.2,3:01,6.46,32.9,2.03
1733,Team Stats,384,5687,1038.0,5.5,25,10,313,299.0,511,3408,25,15,6.3,172.0,499,2279,16,4.6,118.0,104.0,807.0,23.0,2003,sfo,194.0,35.1,12.4,Own 34.0,2:34,5.55,29.3,1.92
1734,Team Stats,259,4585,1026.0,4.5,40,19,280,325.0,561,3136,16,21,5.1,172.0,413,1449,10,3.5,83.0,103.0,859.0,25.0,2004,sfo,200.0,22.0,20.0,Own 28.7,2:21,5.25,22.8,1.18
1735,Team Stats,239,3587,865.0,4.1,35,14,191,204.0,389,1898,8,21,4.3,96.0,428,1689,9,3.9,70.0,106.0,780.0,25.0,2005,sfo,196.0,21.9,16.3,Own 27.6,2:15,4.56,18.2,1.01
1736,Team Stats,298,4860,917.0,5.3,32,16,243,257.0,444,2688,16,16,5.6,132.0,438,2172,12,5.0,97.0,93.0,818.0,14.0,2006,sfo,189.0,30.2,15.3,Own 30.0,2:27,5.04,25.7,1.5
1737,Team Stats,219,3797,925.0,4.1,34,17,218,274.0,513,2320,15,17,4.1,140.0,357,1477,8,4.1,65.0,97.0,702.0,13.0,2007,sfo,203.0,19.7,15.8,Own 32.3,2:08,4.65,18.6,1.04
1738,Team Stats,339,4978,961.0,5.2,35,16,287,309.0,509,3379,21,19,6.0,176.0,397,1599,10,4.0,83.0,98.0,732.0,28.0,2008,sfo,185.0,33.0,18.4,Own 29.2,2:33,5.37,26.7,1.68
1739,Team Stats,330,4652,939.0,5.0,24,10,238,312.0,528,3052,23,14,5.4,137.0,371,1600,12,4.3,77.0,98.0,758.0,24.0,2009,sfo,196.0,27.6,10.2,Own 29.1,2:26,4.91,23.8,1.54
1740,Team Stats,305,5013,945.0,5.3,23,8,251,282.0,500,3356,19,15,6.2,149.0,401,1657,10,4.1,85.0,112.0,933.0,17.0,2010,sfo,190.0,26.8,11.1,Own 28.5,2:25,5.12,26.2,1.42
1741,Team Stats,380,4974,993.0,5.0,10,5,282,277.0,451,2930,18,5,5.9,150.0,498,2044,14,4.1,101.0,113.0,1014.0,31.0,2011,sfo,192.0,39.6,5.2,Own 33.5,2:41,5.44,25.9,1.85
1742,Team Stats,397,5789,969.0,6.0,16,8,322,289.0,436,3298,23,8,6.9,172.0,492,2491,17,5.1,128.0,109.0,960.0,22.0,2012,sfo,178.0,39.3,7.9,Own 31.8,2:51,5.68,32.5,2.1
1743,Team Stats,406,5180,961.0,5.4,18,10,286,244.0,417,2979,21,8,6.5,148.0,505,2201,18,4.4,115.0,103.0,845.0,23.0,2013,sfo,188.0,37.8,9.0,Own 31.6,2:36,5.3,27.5,1.96
1744,Team Stats,306,5239,1009.0,5.2,22,12,303,292.0,487,3063,20,10,5.7,165.0,470,2176,10,4.6,104.0,116.0,937.0,34.0,2014,sfo,178.0,30.9,11.8,Own 27.8,2:51,5.84,29.4,1.6
1745,Team Stats,238,4860,969.0,5.0,17,5,261,322.0,526,3316,16,12,5.7,154.0,390,1544,7,4.0,83.0,113.0,823.0,24.0,2015,sfo,182.0,25.8,8.2,Own 23.7,2:21,5.47,26.6,1.28
1746,Team Stats,309,4930,996.0,4.9,25,15,287,287.0,491,2911,21,10,5.4,152.0,458,2019,15,4.4,116.0,99.0,831.0,19.0,2016,sfo,197.0,27.4,10.7,Own 27.2,2:11,5.18,25.0,1.55
1747,Team Stats,331,5587,1058.0,5.3,23,8,321,362.0,607,3925,15,15,6.0,206.0,408,1662,15,4.1,88.0,123.0,988.0,27.0,2017,sfo,184.0,37.5,12.0,Own 27.6,2:33,5.99,30.3,1.78
1748,Team Stats,342,5769,1003.0,5.8,32,12,344,331.0,532,3867,26,20,6.7,201.0,423,1902,7,4.5,98.0,112.0,982.0,45.0,2018,sfo,181.0,37.0,17.1,Own 26.2,2:39,5.72,31.8,1.86
1749,Team Stats,479,6097,1012.0,6.0,23,10,336,331.0,478,3792,28,13,7.4,195.0,498,2305,23,4.6,110.0,105.0,939.0,31.0,2019,sfo,183.0,44.3,12.0,Own 32.1,2:46,5.74,33.1,2.44
1750,Team Stats,376,5922,1046.0,5.7,31,14,350,371.0,570,4033,25,17,6.6,217.0,437,1889,19,4.3,101.0,85.0,731.0,32.0,2020,sfo,182.0,36.3,14.8,Own 27.4,2:46,5.89,32.6,2.05
1751,Team Stats,427,6387,1046.0,6.1,24,10,361,343.0,514,4221,26,14,7.7,200.0,499,2166,22,4.3,130.0,102.0,1066.0,31.0,2021,sfo,182.0,41.2,11.5,Own 26.9,2:52,5.86,34.7,2.29
1752,Team Stats,450,6216,1047.0,5.9,17,8,347,338.0,512,3856,30,9,7.1,188.0,504,2360,20,4.7,132.0,94.0,730.0,27.0,2022,sfo,186.0,41.4,9.1,Own 32.2,2:55,5.8,33.4,2.32
1753,Team Stats,491,6773,1024.0,6.6,18,6,383,336.0,491,4384,33,12,8.4,207.0,499,2389,27,4.8,147.0,101.0,933.0,29.0,2023,sfo,179.0,45.3,10.1,Own 30.4,2:57,5.86,37.8,2.7
1754,Team Stats,389,6397,1026.0,6.2,27,11,352,349.0,533,4234,23,16,7.4,204.0,457,2163,17,4.7,120.0,111.0,843.0,28.0,2024,sfo,175.0,41.7,13.7,Own 29.2,2:58,6.11,36.5,2.17
1755,Team Stats,125,3006,859.0,3.5,37,17,191,181.0,376,1503,9,20,3.5,93.0,433,1503,5,3.5,71.0,109.0,875.0,27.0,1976,tam,,,,,,,,
1756,Team Stats,103,2693,834.0,3.2,46,16,168,131.0,321,1269,3,30,3.4,69.0,465,1424,4,3.1,84.0,88.0,717.0,15.0,1977,tam,,,,,,,,
1757,Team Stats,241,3801,962.0,4.0,38,20,238,151.0,361,1703,12,18,4.1,101.0,549,2098,16,3.8,111.0,100.0,860.0,26.0,1978,tam,,,,,,,,
1758,Team Stats,273,5049,1055.0,4.8,41,15,267,183.0,434,2612,19,26,5.9,137.0,609,2437,13,4.0,107.0,102.0,905.0,23.0,1979,tam,,,,,,,,
1759,Team Stats,271,5059,1031.0,4.9,38,21,281,256.0,530,3220,20,17,5.8,154.0,477,1839,9,3.9,102.0,90.0,840.0,25.0,1980,tam,,,,,,,,
1760,Team Stats,315,5160,950.0,5.4,28,14,269,239.0,473,3429,20,14,7.0,159.0,458,1731,13,3.8,95.0,89.0,779.0,15.0,1981,tam,,,,,,,,
1761,Team Stats,158,2895,587.0,4.9,23,12,163,164.0,308,1943,9,11,6.1,105.0,268,952,6,3.6,52.0,38.0,297.0,6.0,1982,tam,,,,,,,,
1762,Team Stats,241,4477,1005.0,4.5,37,13,249,300.0,528,3124,18,24,5.4,157.0,428,1353,9,3.2,72.0,94.0,832.0,20.0,1983,tam,,,,,,,,
1763,Team Stats,335,5321,1091.0,4.9,43,20,344,334.0,563,3545,22,23,5.8,209.0,483,1776,17,3.7,114.0,118.0,875.0,21.0,1984,tam,,,,,,,,
1764,Team Stats,294,4766,982.0,4.9,48,22,291,269.0,508,3122,22,26,5.7,162.0,434,1644,11,3.8,95.0,103.0,751.0,34.0,1985,tam,,,,,,,,
1765,Team Stats,239,4361,970.0,4.5,42,17,273,245.0,459,2498,13,25,4.9,142.0,455,1863,12,4.1,100.0,83.0,661.0,31.0,1986,tam,,,,,,,,
